0.51381, 0.488235
1.16568, 0.416517
0.374767, 0.50734
0.97, 1.18882
1.08646, 0.534867
1.35417, 0.63625
0.870022, 1.02927
1.66802, 0.307382
0.283883, 1.35582
1.22434, 1.31028
0.144719, 0.863491
0.543291, 0.487136
1.2324, 1.68719
1.47667, 0.979522
1.41881, 1.44969
1.275, 1.67699
0.941435, 0.423597
1.0911, 1.92523
1.37687, 0.768456
1.52855, 0.919279
1.30741, 0.742393
0.798425, 0.0698874
1.36918, 0.832484
1.25272, 1.88079
0.372448, 0.644002
0.967559, 0.448683
0.98648, 0.983612
0.752953, 0.630634
1.0369, 1.91015
1.38481, 0.567339
1.92309, 0.88168
0.664083, 0.895657
0.425184, 1.19272
0.503494, 0.38612
0.327097, 1.63524
1.62572, 0.986785
0.800989, 1.32579
0.718345, 0.387707
1.72381, 1.22141
1.59703, 0.707602
1.13517, 0.159246
0.688681, 0.817713
1.18686, 1.24723
0.253121, 0.602985
1.6643, 0.506241
1.82794, 1.5454
0.668905, 1.50096
0.30604, 1.2598
1.47398, 1.05753
1.48369, 1.24918
1.5454, 0.710654
1.20255, 0.128849
1.202, 1.97156
1.56731, 1.51671
0.550981, 1.24564
1.06742, 0.485549
0.77871, 1.66143
1.89679, 0.595782
0.925138, 1.48967
1.40556, 0.750389
0.675985, 0.307016
0.325999, 1.1254
1.01901, 1.36058
1.46135, 0.999237
0.61861, 0.508621
0.536637, 1.33415
1.37053, 1.75481
0.780847, 1.18876
0.439589, 1.46556
0.445448, 1.15183
1.63665, 0.744652
1.73498, 0.698752
1.28617, 1.24058
1.20334, 1.54717
1.68969, 1.1301
0.828455, 0.316416
0.531816, 0.901395
0.584429, 0.643513
1.01596, 1.27537
1.21036, 1.84301
1.90069, 1.05515
1.02591, 1.55992
1.37223, 0.433302
0.532182, 1.06021
0.716025, 1.19364
1.60308, 0.612568
0.576434, 1.58959
1.19065, 1.40239
1.91278, 1.3737
1.04917, 0.101993
1.17985, 0.985687
0.87936, 0.216803
1.29228, 1.37193
1.93793, 0.681539
0.358165, 0.651631
1.66314, 0.366344
1.80468, 1.56346
0.912626, 1.44847
1.71099, 1.45311
1.21842, 0.203925
1.63244, 1.50359
0.486038, 1.55412
0.191107, 0.725364
0.851405, 0.191961
1.29844, 0.742088
0.679647, 1.38841
0.716514, 0.313364
1.9461, 1.27714
1.09952, 1.67711
0.336558, 0.602435
1.80932, 0.963408
1.81317, 1.42051
1.85034, 0.640217
1.52751, 1.60924
0.589618, 0.603534
0.800623, 1.17924
1.0745, 1.47441
1.48155, 0.44789
1.76012, 0.665304
1.46013, 0.779504
0.406568, 0.47145
1.33213, 0.903592
0.770959, 1.29728
0.71102, 0.358043
0.602435, 1.46709
0.558733, 1.69506
1.64867, 0.910062
1.12931, 1.35081
0.379894, 0.218451
0.904813, 0.30079
0.56325, 0.978668
1.46306, 1.80145
1.46171, 1.30515
1.81573, 1.14524
0.418043, 0.8923
1.36021, 0.978912
0.688986, 1.4749
1.27946, 0.66689
0.172796, 0.493118
0.489822, 0.211615
1.15555, 1.26054
1.34172, 1.29148
1.36662, 0.455031
0.0639058, 0.840541
0.57857, 1.69921
1.63451, 0.38966
0.0844752, 1.18833
0.103885, 1.29972
1.01236, 1.59062
0.858608, 0.592486
0.349193, 1.23313
0.618427, 0.310984
0.807886, 0.233345
1.29002, 0.87759
